clip_id,action_id,action_name,user_id,trial_id,Depth_Color_path,Depth_Color_length,IR_path,IR_length,Thermal_path,Thermal_length,Skeleton_path,Skeleton_length,IMU_path,IMU_length,Radar_path,Radar_length,has_Depth_Color,has_IR,has_Thermal,has_Skeleton,has_IMU,has_Radar
36_user16_1-1-3,36,Walk,user16,1-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\1-1-3,11,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\1-1-3,11,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\1-1-3,16,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\1-1-3,11,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\1-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\1-1-3,1,1,1,1,1,1,1
36_user16_2-3-1,36,Walk,user16,2-3-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\2-3-1,28,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\2-3-1,28,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\2-3-1,72,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\2-3-1,28,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\2-3-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\2-3-1,1,1,1,1,1,1,1
36_user16_2-3-2,36,Walk,user16,2-3-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\2-3-2,23,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\2-3-2,23,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\2-3-2,55,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\2-3-2,23,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\2-3-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\2-3-2,1,1,1,1,1,1,1
36_user16_2-3-3,36,Walk,user16,2-3-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\2-3-3,15,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\2-3-3,15,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\2-3-3,32,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\2-3-3,15,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\2-3-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\2-3-3,1,1,1,1,1,1,1
36_user16_3-1-1,36,Walk,user16,3-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\3-1-1,5,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\3-1-1,5,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\3-1-1,16,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\3-1-1,5,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\3-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\3-1-1,1,1,1,1,1,1,1
36_user16_3-1-2,36,Walk,user16,3-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\3-1-2,10,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\3-1-2,10,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\3-1-2,28,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\3-1-2,10,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\3-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\3-1-2,1,1,1,1,1,1,1
36_user16_3-1-3,36,Walk,user16,3-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\3-1-3,8,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\3-1-3,8,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\3-1-3,19,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\3-1-3,8,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\3-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\3-1-3,1,1,1,1,1,1,1
36_user16_3-3-1,36,Walk,user16,3-3-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\3-3-1,18,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\3-3-1,18,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\3-3-1,20,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\3-3-1,18,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\3-3-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\3-3-1,1,1,1,1,1,1,1
36_user16_3-3-2,36,Walk,user16,3-3-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\3-3-2,18,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\3-3-2,18,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\3-3-2,37,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\3-3-2,18,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\3-3-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\3-3-2,1,1,1,1,1,1,1
36_user16_3-3-3,36,Walk,user16,3-3-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\3-3-3,11,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\3-3-3,11,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\3-3-3,1,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\3-3-3,11,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\3-3-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\3-3-3,1,1,1,1,1,1,1
36_user16_5-2-1,36,Walk,user16,5-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\5-2-1,21,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\5-2-1,21,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\5-2-1,50,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\5-2-1,21,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\5-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\5-2-1,1,1,1,1,1,1,1
36_user16_5-2-2,36,Walk,user16,5-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\5-2-2,21,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\5-2-2,21,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\5-2-2,51,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\5-2-2,21,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\5-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\5-2-2,1,1,1,1,1,1,1
36_user16_5-2-3,36,Walk,user16,5-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\5-2-3,17,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\5-2-3,17,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\5-2-3,43,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\5-2-3,17,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\5-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\5-2-3,1,1,1,1,1,1,1
36_user16_5-3-1,36,Walk,user16,5-3-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\5-3-1,48,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\5-3-1,48,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\5-3-1,113,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\5-3-1,48,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\5-3-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\5-3-1,1,1,1,1,1,1,1
36_user16_5-3-2,36,Walk,user16,5-3-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\5-3-2,50,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\5-3-2,50,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\5-3-2,103,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\5-3-2,50,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\5-3-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\5-3-2,1,1,1,1,1,1,1
36_user16_5-3-3,36,Walk,user16,5-3-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\5-3-3,32,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\5-3-3,32,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\5-3-3,69,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\5-3-3,32,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\5-3-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\5-3-3,1,1,1,1,1,1,1
36_user16_7-3-1,36,Walk,user16,7-3-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\7-3-1,38,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\7-3-1,38,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\7-3-1,60,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\7-3-1,38,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\7-3-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\7-3-1,1,1,1,1,1,1,1
36_user16_7-3-2,36,Walk,user16,7-3-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\7-3-2,32,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\7-3-2,32,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\7-3-2,52,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\7-3-2,32,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\7-3-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\7-3-2,1,1,1,1,1,1,1
36_user16_7-3-3,36,Walk,user16,7-3-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user16\7-3-3,18,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user16\7-3-3,18,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user16\7-3-3,26,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user16\7-3-3,18,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user16\7-3-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user16\7-3-3,1,1,1,1,1,1,1
36_user17_1-2-1,36,Walk,user17,1-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\1-2-1,37,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\1-2-1,37,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user17\1-2-1,82,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\1-2-1,37,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user17\1-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\1-2-1,1,1,1,1,1,1,1
36_user17_1-2-2,36,Walk,user17,1-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\1-2-2,24,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\1-2-2,24,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user17\1-2-2,50,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\1-2-2,24,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user17\1-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\1-2-2,1,1,1,1,1,1,1
36_user17_1-2-3,36,Walk,user17,1-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\1-2-3,27,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\1-2-3,27,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user17\1-2-3,65,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\1-2-3,27,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user17\1-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\1-2-3,1,1,1,1,1,1,1
36_user17_3-2-1,36,Walk,user17,3-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\3-2-1,20,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\3-2-1,20,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user17\3-2-1,48,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\3-2-1,20,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user17\3-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\3-2-1,1,1,1,1,1,1,1
36_user17_3-2-2,36,Walk,user17,3-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\3-2-2,14,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\3-2-2,14,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user17\3-2-2,37,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\3-2-2,14,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user17\3-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\3-2-2,1,1,1,1,1,1,1
36_user17_3-2-3,36,Walk,user17,3-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\3-2-3,12,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\3-2-3,12,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user17\3-2-3,33,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\3-2-3,12,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user17\3-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\3-2-3,1,1,1,1,1,1,1
36_user17_3-3-1,36,Walk,user17,3-3-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\3-3-1,21,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\3-3-1,21,,0,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\3-3-1,21,,0,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\3-3-1,1,1,1,0,1,0,1
36_user17_3-3-2,36,Walk,user17,3-3-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\3-3-2,19,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\3-3-2,19,,0,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\3-3-2,19,,0,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\3-3-2,1,1,1,0,1,0,1
36_user17_3-3-3,36,Walk,user17,3-3-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\3-3-3,9,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\3-3-3,9,,0,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\3-3-3,9,,0,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\3-3-3,1,1,1,0,1,0,1
36_user17_4-1-1,36,Walk,user17,4-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\4-1-1,21,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\4-1-1,21,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user17\4-1-1,31,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\4-1-1,21,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user17\4-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\4-1-1,1,1,1,1,1,1,1
36_user17_4-1-2,36,Walk,user17,4-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\4-1-2,24,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\4-1-2,24,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user17\4-1-2,41,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\4-1-2,24,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user17\4-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\4-1-2,1,1,1,1,1,1,1
36_user17_4-1-3,36,Walk,user17,4-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\4-1-3,14,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\4-1-3,14,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user17\4-1-3,17,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\4-1-3,14,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user17\4-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\4-1-3,1,1,1,1,1,1,1
36_user17_5-2-1,36,Walk,user17,5-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\5-2-1,20,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\5-2-1,20,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user17\5-2-1,69,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\5-2-1,20,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user17\5-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\5-2-1,1,1,1,1,1,1,1
36_user17_5-2-2,36,Walk,user17,5-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\5-2-2,15,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\5-2-2,15,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user17\5-2-2,53,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\5-2-2,15,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user17\5-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\5-2-2,1,1,1,1,1,1,1
36_user17_5-2-3,36,Walk,user17,5-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\5-2-3,13,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\5-2-3,13,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user17\5-2-3,33,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\5-2-3,13,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user17\5-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\5-2-3,1,1,1,1,1,1,1
36_user17_6-1-1,36,Walk,user17,6-1-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\6-1-1,27,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\6-1-1,27,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user17\6-1-1,44,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\6-1-1,27,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user17\6-1-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\6-1-1,1,1,1,1,1,1,1
36_user17_6-1-2,36,Walk,user17,6-1-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\6-1-2,14,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\6-1-2,14,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user17\6-1-2,20,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\6-1-2,14,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user17\6-1-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\6-1-2,1,1,1,1,1,1,1
36_user17_6-1-3,36,Walk,user17,6-1-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user17\6-1-3,11,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user17\6-1-3,11,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user17\6-1-3,20,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user17\6-1-3,11,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user17\6-1-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user17\6-1-3,1,1,1,1,1,1,1
36_user18_1-2-1,36,Walk,user18,1-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user18\1-2-1,26,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user18\1-2-1,26,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user18\1-2-1,62,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user18\1-2-1,26,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user18\1-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user18\1-2-1,1,1,1,1,1,1,1
36_user18_1-2-2,36,Walk,user18,1-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user18\1-2-2,16,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user18\1-2-2,16,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user18\1-2-2,37,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user18\1-2-2,16,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user18\1-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user18\1-2-2,1,1,1,1,1,1,1
36_user18_1-2-3,36,Walk,user18,1-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user18\1-2-3,28,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user18\1-2-3,28,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user18\1-2-3,61,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user18\1-2-3,28,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user18\1-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user18\1-2-3,1,1,1,1,1,1,1
36_user18_2-2-1,36,Walk,user18,2-2-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user18\2-2-1,25,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user18\2-2-1,25,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user18\2-2-1,68,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user18\2-2-1,25,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user18\2-2-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user18\2-2-1,1,1,1,1,1,1,1
36_user18_2-2-2,36,Walk,user18,2-2-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user18\2-2-2,21,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user18\2-2-2,21,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user18\2-2-2,48,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user18\2-2-2,21,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user18\2-2-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user18\2-2-2,1,1,1,1,1,1,1
36_user18_2-2-3,36,Walk,user18,2-2-3,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user18\2-2-3,15,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user18\2-2-3,15,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user18\2-2-3,34,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user18\2-2-3,15,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user18\2-2-3,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user18\2-2-3,1,1,1,1,1,1,1
36_user18_3-3-1,36,Walk,user18,3-3-1,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user18\3-3-1,25,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user18\3-3-1,25,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user18\3-3-1,58,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user18\3-3-1,25,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user18\3-3-1,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user18\3-3-1,1,1,1,1,1,1,1
36_user18_3-3-2,36,Walk,user18,3-3-2,cuhk_dataset\Small-Model-Track\Training\data\Depth_Color\36_Walk\user18\3-3-2,18,cuhk_dataset\Small-Model-Track\Training\data\IR\36_Walk\user18\3-3-2,18,cuhk_dataset\Small-Model-Track\Training\data\Thermal\36_Walk\user18\3-3-2,39,cuhk_dataset\Small-Model-Track\Training\data\Skeleton\36_Walk\user18\3-3-2,18,cuhk_dataset\Small-Model-Track\Training\data\IMU\36_Walk\user18\3-3-2,2,cuhk_dataset\Small-Model-Track\Training\data\Radar\36_Walk\user18\3-3-2,1,1,1,1,1,1,1
